MOS 3316B - INVESTMENT MANAGEMENT,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '6:00 PM', '9:00 PM', 'HC-W112']]"
MOS 2310A - FINANCE,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'B&amp;GS-0153', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '1:30 PM', '4:30 PM', 'B&amp;GS-0165', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '9:30 AM', '12:30 PM', 'SSC-2024']]"
MOS 4462B - ADV ISS IN CANADIAN TAXATION,"[['', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '9:30 AM', '12:30 PM', 'FNB-2220', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '1:30 PM', '4:30 PM', 'SSC-3026', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '6:30 PM', '9:30 PM', 'KC-BH103']]"
MOS 3321G - CONSUMER BEHVIOR,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '3:30 PM', '6:30 PM', 'SSC-2020', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'SSC-2024', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '3:30 PM', '6:30 PM', 'SSC-3026', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '8:30 AM', '11:30 AM', 'BR-302']]"
MOS 2220F - CROSS-CULT COMMERCL RELTNSHPS,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '6:30 PM', '9:30 PM', 'KC-BH103']]"
MOS 3321F - CONSUMER BEHVIOR,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '1:30 PM', '4:30 PM', 'UCC-65', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'SSC-2036']]"
MOS 4465A - ADVANCED ACCOUNTING,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '10:30 AM', '11:30 AM', 'SSC-3018', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '10:30 AM', '12:30 PM', 'SSC-3018', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '3:30 PM', '4:30 PM', 'SSC-3028', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '3:30 PM', '5:30 PM', 'SSC-3028', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '8:30 AM', '10:30 AM', 'HC-W112', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '8:30 AM', '9:30 AM', 'HC-W112']]"
MOS 4471B - MANAGEMENT CONTROL SYSTEMS,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '6:30 PM', '9:30 PM', 'SSC-3018', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', 'KB-K103', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '8:30 AM', '9:30 AM', 'SSC-3010', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '8:30 AM', '10:30 AM', 'SSC-3010', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '10:30 AM', '11:30 AM', 'SSC-3014', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '10:30 AM', '12:30 PM', 'SSC-3014', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '11:30 AM', '1:30 PM', 'HC-W112', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '11:30 AM', '12:30 PM', 'HC-W112', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'KC-W148', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '3:30 PM', '6:30 PM', 'KC-SA060']]"
MOS 4485F - HR ADMIN FOR HR STUDENTS,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'SSC-3026', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '1:30 PM', '4:30 PM', 'SSC-3024']]"
MOS 3383B - STRATGC HUM RESOURCES PLANNING,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '1:30 PM', '4:30 PM', 'KB-K203']]"
MOS 3344B - OCCUPATNL HEALTH &amp; SAFETY MGMT,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '6:30 PM', '9:30 PM', 'SSC-3006']]"
MOS 4498B - SELECTED TOPICS IN MOS,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', 'FNB-1200', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '']]"
MOS 3305A - HUMAN FACTORS IN AVIATION,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', 'SSC-2028']]"
MOS 3330B - OPERATIONS MANAGEMENT,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '8:30 AM', '10:30 AM', 'SSC-3018', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '9:30 AM', '10:30 AM', 'SSC-3018', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '10:30 AM', '12:30 PM', 'SSC-3018', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '10:30 AM', '11:30 AM', 'SSC-3018', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '8:30 AM', '10:30 AM', 'SSC-3006', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '8:30 AM', '9:30 AM', 'SSC-3006', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '11:30 AM', '1:30 PM', 'SSC-3022', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '10:30 AM', '11:30 AM', 'SSC-3022', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '4:30 PM', 'SSC-3022', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '2:30 PM', '3:30 PM', 'SSC-3022', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '11:30 AM', '2:30 PM', 'HC-W104', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '1:00 PM', '2:30 PM', 'KC-BH107', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '1:00 PM', '2:30 PM', 'KC-SA060', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'BARRIE', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'LONDON', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'OTTAWA', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'SUDBURY', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'TORONTO', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'VANCOUVER', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'CALGARY']]"
MOS 2220G - CROSS-CULT COMMERCL RELTNSHPS,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '6:30 PM', '9:30 PM', 'KC-W045']]"
MOS 3250A - STARTING A BUSINESS OR SOC ENT,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', 'BR-135']]"
MOS 4406F - AIRLINE OPERATION &amp; MANAGEMENT,"[['', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '8:30 AM', '11:30 AM', 'SSC-2020']]"
MOS 4423G - SEMINAR IN CONSUMER RESEARCH,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'UCC-66', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'UCC-54A']]"
MOS 4467A - PROFESSIONALISM &amp; ETHICS,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', 'FNB-2220', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '6:30 PM', '9:30 PM', 'FNB-2220', '', ' M', '  ', ' W', '  ', '  ', ' ', ' ', '', '12:00 PM', '1:30 PM', 'KC-LH220']]"
MOS 3420G - MARKETING RESEARCH,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '1:30 PM', '4:30 PM', 'UCC-66']]"
MOS 1023B - INTRO TO ACCOUNTING &amp; FINANCE,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '6:30 PM', '9:30 PM', 'NCB-101']]"
MOS 1021B - INTRO TO CONSUMER BEHAV &amp; HR,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '3:30 PM', '6:30 PM', 'NS-145']]"
MOS 4400B - FIELD PROJECT,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', 'BR-UH26']]"
MOS 4422F - CORPORATE GOVERNANCE,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '10:30 AM', 'KC-DL012', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '9:30 AM', '11:30 AM', 'KC-BH102']]"
MOS 4467B - PROFESSIONALISM &amp; ETHICS,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'SSC-3018', '', ' M', '  ', ' W', '  ', '  ', ' ', ' ', '', '12:00 PM', '1:30 PM', 'KC-LH220']]"
MOS 2181A - ORGANIZATIONAL BEHAVIOR,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '11:30 AM', '2:30 PM', 'SSC-3022', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '11:30 AM', '2:30 PM', 'B&amp;GS-0153', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '6:30 PM', '9:30 PM', 'UCC-146', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '8:30 AM', '11:30 AM', 'BR-18', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', 'HC-V214', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '3:30 PM', '6:30 PM', 'KC-W170', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '8:30 AM', '11:30 AM', 'KC-BH103']]"
MOS 2205G - BUSINESS COMMUNICATIONS,"[['', '  ', ' Tu', '  ', ' Th', '  ', ' ', ' ', '', '8:30 AM', '10:00 AM', 'BR-UH27']]"
MOS 3325B - E-COMMERCE STRATEGY,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '7:00 PM', '10:00 PM', 'BR-302']]"
MOS 2320B - MARKETING,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '1:30 PM', '4:30 PM', 'SSC-2024', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '10:30 AM', '1:30 PM', 'B&amp;GS-0153', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '6:30 PM', '9:30 PM', 'SSC-2032']]"
MOS 3320B - MARKETING FOR MOS,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '1:30 PM', '2:30 PM', 'HC-V208', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '12:30 PM', '2:30 PM', 'HC-V208', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '9:30 AM', '12:30 PM', 'KC-W168', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'KC-W175']]"
MOS 3310B - FINANCE FOR MOS,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '8:30 AM', '10:00 AM', 'KC-BH112', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '8:30 AM', '10:00 AM', 'KC-KC004']]"
MOS 4313B - REAL ESTATE INV &amp; MORT SECUR,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '6:30 PM', '9:30 PM', 'FNB-2240']]"
MOS 2277B - PERSONAL FINANCIAL PLANNING,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'UCC-56']]"
MOS 3390B - SEL TOP-MGMT &amp; ORGZTNL STUDIES,"[['', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '1:30 PM', '4:30 PM', 'KC-FB110']]"
"<div class=""span12"">
<!-- Search Results - timetable -->

349   Results <br/><br/><br/>
",[[]]
MOS 3332B - GLOBAL SUPPLY CHAIN MANAGEMENT,"[['', '  ', ' Tu', '  ', ' Th', '  ', ' ', ' ', '', '5:00 PM', '6:30 PM', 'KC-LH103']]"
MOS 3367A - INTRO TO FRAUD EXAMINATION,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', 'FNB-2220', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '10:00 AM', '11:30 AM', 'KC-SA060', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '10:00 AM', '11:30 AM', 'KC-BH109']]"
MOS 3280G - EVIDENCE BASED MNGMNT IN HR,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'SSC-3022']]"
MOS 3260B - FINAN MGT FOR NON-FINAN MGRS,"[['', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '']]"
MOS 3470G - APPLIED MARKETING RESEARCH,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', 'BR-18']]"
MOS 4409G - AVIATION SAFETY,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '11:30 AM', '2:30 PM', 'FNB-1250']]"
MOS 2320A - MARKETING,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '10:30 AM', '1:30 PM', 'SSC-2024', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '1:30 PM', '4:30 PM', 'SSC-3022']]"
MOS 2277A - PERSONAL FINANCIAL PLANNING,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '10:30 AM', '1:30 PM', 'UCC-56']]"
MOS 3362A - INTRO TO TAXATION IN CANADA,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '10:30 AM', '12:30 PM', 'UCC-146', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '9:30 AM', '11:30 AM', 'FNB-2220', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '11:30 AM', '1:30 PM', 'FNB-2220', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '10:30 AM', '12:30 PM', '', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '10:30 AM', '12:30 PM', 'UCC-58', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '1:30 PM', '3:30 PM', 'UCC-58', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '10:30 AM', '12:30 PM', '', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '6:30 PM', '8:30 PM', 'UCC-66', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '6:30 PM', '9:30 PM', 'KC-LH103']]"
MOS 3360B - INTERMEDIATE ACCOUNTING I,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '1:30 PM', '4:30 PM', 'KC-KC005']]"
MOS 2242A - STATISTICS,"[['', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '10:30 AM', '1:30 PM', 'SSC-3026', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'VAC-100', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '8:30 AM', '11:30 AM', 'HC-V214']]"
MOS 2242B - STATISTICS,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'SSC-3026', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '10:30 AM', '1:30 PM', 'SSC-3028']]"
MOS 1025B - NONPROFIT ORG &amp; THEIR ENVIRON,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', 'BR-135']]"
MOS 3370A - MANAGEMENT ACCOUNTING,"[['', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '9:30 AM', '12:30 PM', 'UCC-67', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '1:30 PM', '4:30 PM', 'UCC-67', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '8:30 AM', '9:30 AM', 'SSC-3018', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '8:30 AM', '10:30 AM', 'SSC-3018', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '1:30 PM', '2:30 PM', 'SSC-3014', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '1:30 PM', '3:30 PM', 'SSC-3014', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'SSC-2028', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '1:30 PM', '4:30 PM', 'SSC-3018', '', ' M', '  ', ' W', '  ', '  ', ' ', ' ', '', '11:30 AM', '1:00 PM', 'BR-UH30', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '11:30 AM', '12:30 PM', 'HC-W6', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '11:30 AM', '1:30 PM', 'HC-W6', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '6:30 PM', '9:30 PM', 'KC-BH102', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '3:30 PM', '6:30 PM', 'KC-BH102', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'BARRIE', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'LONDON', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'OTTAWA', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'SUDBURY', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'TORONTO', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'VANCOUVER', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'CALGARY']]"
MOS 4312A - DERIVATIVES,"[['', '  ', ' Tu', '  ', ' Th', '  ', ' ', ' ', '', '3:30 PM', '5:30 PM', 'SSC-2028', '', '  ', ' Tu', '  ', ' Th', '  ', ' ', ' ', '', '11:30 AM', '1:30 PM', 'SSC-2024']]"
MOS 4314G - REAL ESTATE &amp; THE CITY,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '7:00 PM', '9:00 PM', 'SSC-1004', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '9:00 PM', '10:00 PM', 'SSC-1004']]"
MOS 3343A - TRAINING AND DEVELOPMENT,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '1:30 PM', '4:30 PM', 'SSC-2024', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'SSC-3022']]"
MOS 3356G - EQUALITY IN THE WORKPLACE,"[['', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'BARRIE', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'LONDON', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'OTTAWA', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'SUDBURY', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'TORONTO', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'VANCOUVER', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'CALGARY']]"
MOS 3310A - FINANCE FOR MOS,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '4:30 PM', 'HC-A1', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '2:30 PM', '3:30 PM', 'HC-A1', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '11:30 AM', '1:30 PM', 'HC-V208', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '11:30 AM', '12:30 PM', 'HC-V208', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '4:00 PM', 'KC-BH112', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '2:30 PM', '4:00 PM', 'KC-W148', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '4:30 PM', '6:00 PM', 'KC-BH112', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '4:30 PM', '6:00 PM', 'KC-W174', '', '  ', ' Tu', '  ', ' Th', '  ', ' ', ' ', '', '11:30 AM', '1:00 PM', 'KC-W148']]"
MOS 3325A - E-COMMERCE STRATEGY,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '6:30 PM', '9:30 PM', 'SSC-3014']]"
MOS 4404A - INTERNATIONAL ENTERPRISE,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '10:30 AM', 'KC-DL012', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '9:30 AM', '11:30 AM', 'KC-KC006']]"
MOS 2155B - ORGANIZNAL HUMAN RLTNS,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', 'HC-W12']]"
MOS 4415A - BRAND MANAGEMENT,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '10:30 AM', '1:30 PM', 'BR-MRW153']]"
MOS 3353G - BUSINESS-GOVNT RELATIONS,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'HC-W108']]"
MOS 3306B - AVIATION LAW,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '6:30 PM', '9:30 PM', 'SSC-2020']]"
MOS 1022F - INTRODUCTION TO AVIATION,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '10:30 AM', '1:30 PM', 'NCB-117']]"
MOS 2199Y - PROF PILOT ACADEMIC INTERN I,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '7:00 PM', '10:00 PM', 'SSC-3028', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '2:30 PM', '4:30 PM', 'SSC-2020']]"
MOS 4411B - PRODUCT DEVELOPMENT MNGMT,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '11:30 AM', '2:30 PM', 'BR-135']]"
MOS 3398B - SELECTED TOPICS IN MOS,"[['', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '11:30 AM', '2:30 PM', 'HC-W108']]"
MOS 3311A - ADVANCED FINANCE,"[['', ' M', '  ', ' W', '  ', '  ', ' ', ' ', '', '10:30 AM', '12:30 PM', 'SSC-3022', '', ' M', '  ', ' W', '  ', '  ', ' ', ' ', '', '1:30 PM', '3:30 PM', 'SSC-2036', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '6:30 PM', '9:30 PM', 'SSC-3014', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '1:30 PM', '4:30 PM', 'SSC-3006']]"
MOS 3352F - INDSTRL REL &amp; LABOR STUDIES,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'NCB-293']]"
MOS 4499Y - PROF PERSPECTIVES IN MGMT,"[['', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '12:30 PM', '3:30 PM', 'BR-302A']]"
MOS 3384B - PERSONNEL RECRUITMNT &amp; SELECTN,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '1:30 PM', '4:30 PM', 'SSC-3018', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'SSC-2020']]"
MOS 3360A - INTERMEDIATE ACCOUNTING I,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '1:30 PM', '4:30 PM', 'SSC-3018', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '1:30 PM', '4:30 PM', 'SSC-2024', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'SSC-2036', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '11:30 AM', '2:30 PM', 'SSC-2024', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '10:30 AM', '1:30 PM', 'SSC-3006', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '10:30 AM', '1:30 PM', 'SSC-3028', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '6:30 PM', '9:30 PM', 'SSC-3010', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '6:30 PM', '9:30 PM', 'SSC-3010', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', 'HC-V214', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'KC-LH100', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '1:30 PM', '4:30 PM', 'KC-BH102']]"
MOS 3361B - INTERMEDIATE ACCOUNTING II,"[['', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '10:30 AM', '1:30 PM', 'SSC-3006', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '1:30 PM', '3:30 PM', 'SSC-3024', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '1:30 PM', '2:30 PM', 'SSC-3024', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'SSC-2028', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '12:30 PM', '3:30 PM', 'SSC-2036', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '6:30 PM', '9:30 PM', 'SSC-3010', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '8:30 AM', '11:30 AM', 'HC-V210', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '1:30 PM', '4:30 PM', 'KC-LH103', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '1:30 PM', '4:30 PM', 'KC-BH102']]"
MOS 3313A - FINANCIAL MARKETS &amp; INSTIT,"[['', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '9:30 AM', '12:30 PM', 'SSC-3028', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '1:30 PM', '4:30 PM', 'SSC-3014']]"
MOS 3312B - DERIVATIVE SECURITIES MARKETS,"[['', ' M', '  ', ' W', '  ', '  ', ' ', ' ', '', '11:30 AM', '1:00 PM', 'KC-W045', '', '  ', ' Tu', '  ', ' Th', '  ', ' ', ' ', '', '2:30 PM', '4:00 PM', 'KC-BH107']]"
